date,day_of_week,dish_name,prepared_count,sold_count,waste_count,price_per_item,is_peak_day,staff_count
2018-12-14,Friday,vegetable_roti,62,16,46,63.02,False,5
2018-12-15,Saturday,paratha_roti,74,22,52,69.32,True,14
2018-12-15,Saturday,rice_and_curry,61,54,7,485.23,True,14
2018-12-15,Saturday,egg_hopper,40,10,30,83.18,True,14
2018-12-16,Sunday,chicken_biriyani,69,60,9,623.87,True,8
2018-12-16,Sunday,rolls,115,43,72,69.32,True,8
2018-12-16,Sunday,fried_rice,36,32,4,519.89,True,8
2018-12-16,Sunday,pittu,100,77,23,207.96,True,8
2018-12-17,Monday,fried_rice,37,17,20,472.63,False,7
2018-12-17,Monday,kottu,107,80,27,504.14,False,7
2018-12-17,Monday,rice_and_curry,31,13,18,441.12,False,7
2018-12-17,Monday,chicken_biriyani,113,51,62,567.15,False,7
2018-12-17,Monday,egg_hopper,96,30,66,75.62,False,7
2018-12-18,Tuesday,chicken_biriyani,102,51,51,567.15,False,8
2018-12-18,Tuesday,pittu,63,51,12,189.05,False,8
2018-12-18,Tuesday,rice_and_curry,101,72,29,441.12,False,8
2018-12-19,Wednesday,rice_and_curry,119,28,91,441.12,False,8
2018-12-19,Wednesday,vegetable_roti,114,73,41,63.02,False,8
2018-12-19,Wednesday,fried_rice,80,31,49,472.63,False,8
2018-12-20,Thursday,paratha_roti,34,13,21,69.32,True,11
2018-12-20,Thursday,fried_rice,115,34,81,519.89,True,11
2018-12-20,Thursday,chicken_biriyani,63,59,4,623.87,True,11
2018-12-21,Friday,kottu,45,37,8,554.55,True,13
2018-12-21,Friday,chicken_biriyani,72,21,51,623.87,True,13
2018-12-21,Friday,fried_rice,48,42,6,519.89,True,13
2018-12-21,Friday,rolls,78,66,12,69.32,True,13
2018-12-22,Saturday,paratha_roti,106,66,40,69.32,True,6
2018-12-22,Saturday,kottu,70,10,60,554.55,True,6
2018-12-22,Saturday,fried_rice,67,50,17,519.89,True,6
2018-12-23,Sunday,rolls,112,39,73,69.32,True,8
2018-12-23,Sunday,kottu,93,66,27,554.55,True,8
2018-12-23,Sunday,pittu,64,20,44,207.96,True,8
2018-12-24,Monday,fried_rice,101,62,39,519.89,True,11
2018-12-24,Monday,chicken_biriyani,91,15,76,623.87,True,11
2018-12-24,Monday,rice_and_curry,37,11,26,485.23,True,11
2018-12-24,Monday,paratha_roti,23,23,0,69.32,True,11
2018-12-24,Monday,watalappan,46,30,16,277.27,True,11
2018-12-25,Tuesday,rolls,76,72,4,69.32,True,11
2018-12-25,Tuesday,chicken_biriyani,37,16,21,623.87,True,11
2018-12-26,Wednesday,kottu,108,101,7,554.55,True,11
2018-12-26,Wednesday,pittu,97,20,77,207.96,True,11
2018-12-27,Thursday,vegetable_roti,120,10,110,69.32,True,15
2018-12-27,Thursday,watalappan,30,27,3,277.27,True,15
2018-12-27,Thursday,paratha_roti,29,16,13,69.32,True,15
2018-12-27,Thursday,kottu,21,18,3,554.55,True,15
2018-12-28,Friday,fried_rice,117,36,81,519.89,True,6
2018-12-28,Friday,egg_hopper,84,72,12,83.18,True,6
2018-12-28,Friday,chicken_biriyani,43,25,18,623.87,True,6
2018-12-29,Saturday,pittu,62,57,5,207.96,True,6
2018-12-29,Saturday,rice_and_curry,112,56,56,485.23,True,6
2018-12-29,Saturday,paratha_roti,88,22,66,69.32,True,6
2018-12-30,Sunday,rice_and_curry,26,24,2,485.23,True,13
2018-12-30,Sunday,chicken_biriyani,53,52,1,623.87,True,13
2018-12-30,Sunday,egg_hopper,31,23,8,83.18,True,13
2018-12-30,Sunday,paratha_roti,29,11,18,69.32,True,13
2018-12-31,Monday,egg_hopper,48,42,6,83.18,True,10
2018-12-31,Monday,chicken_biriyani,72,24,48,623.87,True,10
2019-01-01,Tuesday,egg_hopper,58,49,9,81.67,False,5
2019-01-01,Tuesday,rolls,30,14,16,68.06,False,5
2019-01-02,Wednesday,chicken_biriyani,104,66,38,612.52,False,4
2019-01-02,Wednesday,pittu,76,18,58,204.17,False,4
2019-01-02,Wednesday,rolls,90,55,35,68.06,False,4
2019-01-03,Thursday,rice_and_curry,22,10,12,476.41,False,5
2019-01-03,Thursday,paratha_roti,49,24,25,68.06,False,5
2019-01-03,Thursday,kottu,34,29,5,544.47,False,5
2019-01-03,Thursday,pittu,72,34,38,204.17,False,5
2019-01-03,Thursday,rolls,97,79,18,68.06,False,5
2019-01-04,Friday,egg_hopper,52,24,28,81.67,False,7
2019-01-04,Friday,fried_rice,26,12,14,510.44,False,7
2019-01-04,Friday,kottu,102,75,27,544.47,False,7
2019-01-04,Friday,chicken_biriyani,43,21,22,612.52,False,7
2019-01-05,Saturday,fried_rice,40,36,4,561.48,True,13
2019-01-05,Saturday,watalappan,60,42,18,299.46,True,13
2019-01-05,Saturday,chicken_biriyani,41,19,22,673.78,True,13
2019-01-05,Saturday,rice_and_curry,86,44,42,524.05,True,13
2019-01-06,Sunday,rice_and_curry,24,22,2,524.05,True,15
2019-01-06,Sunday,fried_rice,85,32,53,561.48,True,15
2019-01-07,Monday,egg_hopper,48,25,23,81.67,False,7
2019-01-07,Monday,fried_rice,120,96,24,510.44,False,7
2019-01-08,Tuesday,pittu,81,10,71,204.17,False,4
2019-01-08,Tuesday,vegetable_roti,115,74,41,68.06,False,4
2019-01-08,Tuesday,paratha_roti,39,16,23,68.06,False,4
2019-01-09,Wednesday,watalappan,41,35,6,272.23,False,4
2019-01-09,Wednesday,rolls,77,52,25,68.06,False,4
2019-01-09,Wednesday,chicken_biriyani,83,26,57,612.52,False,4
2019-01-10,Thursday,chicken_biriyani,29,14,15,612.52,False,8
2019-01-10,Thursday,watalappan,37,20,17,272.23,False,8
2019-01-10,Thursday,paratha_roti,88,33,55,68.06,False,8
2019-01-11,Friday,fried_rice,73,50,23,510.44,False,4
2019-01-11,Friday,chicken_biriyani,110,13,97,612.52,False,4
2019-01-11,Friday,egg_hopper,103,102,1,81.67,False,4
2019-01-12,Saturday,chicken_biriyani,82,17,65,673.78,True,15
2019-01-12,Saturday,watalappan,117,35,82,299.46,True,15
2019-01-12,Saturday,egg_hopper,120,114,6,89.84,True,15
2019-01-13,Sunday,kottu,87,34,53,598.91,True,14
2019-01-13,Sunday,chicken_biriyani,110,28,82,673.78,True,14
2019-01-13,Sunday,fried_rice,37,27,10,561.48,True,14
2019-01-13,Sunday,vegetable_roti,96,70,26,74.86,True,14
2019-01-14,Monday,paratha_roti,58,55,3,68.06,False,5
2019-01-14,Monday,kottu,84,67,17,544.47,False,5
2019-01-14,Monday,fried_rice,61,55,6,510.44,False,5
2019-01-14,Monday,egg_hopper,67,31,36,81.67,False,5
2019-01-15,Tuesday,egg_hopper,71,24,47,81.67,False,7
2019-01-15,Tuesday,paratha_roti,104,75,29,68.06,False,7
2019-01-15,Tuesday,pittu,96,75,21,204.17,False,7
2019-01-16,Wednesday,chicken_biriyani,109,99,10,612.52,False,4
2019-01-16,Wednesday,fried_rice,120,11,109,510.44,False,4
2019-01-16,Wednesday,rolls,99,10,89,68.06,False,4
2019-01-17,Thursday,fried_rice,39,28,11,510.44,False,4
2019-01-17,Thursday,rice_and_curry,40,26,14,476.41,False,4
2019-01-18,Friday,kottu,43,14,29,544.47,False,4
2019-01-18,Friday,vegetable_roti,93,50,43,68.06,False,4
2019-01-18,Friday,egg_hopper,94,53,41,81.67,False,4
2019-01-18,Friday,paratha_roti,83,72,11,68.06,False,4
2019-01-19,Saturday,rice_and_curry,110,107,3,524.05,True,14
2019-01-19,Saturday,watalappan,60,60,0,299.46,True,14
2019-01-19,Saturday,vegetable_roti,87,42,45,74.86,True,14
2019-01-19,Saturday,egg_hopper,27,13,14,89.84,True,14
2019-01-20,Sunday,rice_and_curry,59,39,20,524.05,True,7
2019-01-20,Sunday,watalappan,22,11,11,299.46,True,7
2019-01-21,Monday,watalappan,100,16,84,272.23,False,5
2019-01-21,Monday,egg_hopper,24,12,12,81.67,False,5
2019-01-21,Monday,pittu,42,30,12,204.17,False,5
2019-01-21,Monday,fried_rice,53,25,28,510.44,False,5
2019-01-22,Tuesday,kottu,21,21,0,544.47,False,6
2019-01-22,Tuesday,rolls,73,31,42,68.06,False,6
2019-01-22,Tuesday,egg_hopper,35,25,10,81.67,False,6
2019-01-23,Wednesday,egg_hopper,119,86,33,81.67,False,7
2019-01-23,Wednesday,chicken_biriyani,49,30,19,612.52,False,7
2019-01-23,Wednesday,rolls,43,34,9,68.06,False,7
2019-01-24,Thursday,watalappan,24,11,13,272.23,False,6
2019-01-24,Thursday,paratha_roti,62,33,29,68.06,False,6
2019-01-24,Thursday,chicken_biriyani,70,51,19,612.52,False,6
2019-01-25,Friday,vegetable_roti,34,14,20,68.06,False,8
2019-01-25,Friday,egg_hopper,73,42,31,81.67,False,8
2019-01-25,Friday,rice_and_curry,23,17,6,476.41,False,8
2019-01-26,Saturday,kottu,82,80,2,598.91,True,10
2019-01-26,Saturday,paratha_roti,44,13,31,74.86,True,10
2019-01-26,Saturday,rice_and_curry,53,51,2,524.05,True,10
2019-01-26,Saturday,pittu,106,39,67,224.59,True,10
2019-01-27,Sunday,rice_and_curry,42,28,14,524.05,True,14
2019-01-27,Sunday,vegetable_roti,96,82,14,74.86,True,14
2019-01-27,Sunday,pittu,106,95,11,224.59,True,14
2019-01-28,Monday,rice_and_curry,36,26,10,476.41,False,5
2019-01-28,Monday,kottu,41,29,12,544.47,False,5
2019-01-28,Monday,rolls,99,32,67,68.06,False,5
2019-01-29,Tuesday,paratha_roti,109,15,94,68.06,False,4
2019-01-29,Tuesday,fried_rice,39,20,19,510.44,False,4
2019-01-29,Tuesday,kottu,72,66,6,544.47,False,4
2019-01-29,Tuesday,pittu,51,39,12,204.17,False,4
2019-01-30,Wednesday,fried_rice,22,17,5,510.44,False,7
2019-01-30,Wednesday,egg_hopper,46,36,10,81.67,False,7
2019-01-30,Wednesday,rolls,79,38,41,68.06,False,7
2019-01-31,Thursday,chicken_biriyani,27,25,2,612.52,False,4
2019-01-31,Thursday,pittu,69,31,38,204.17,False,4
2019-01-31,Thursday,rice_and_curry,67,41,26,476.41,False,4
2019-01-31,Thursday,egg_hopper,88,54,34,81.67,False,4
2019-02-01,Friday,egg_hopper,49,29,20,81.67,False,5
2019-02-01,Friday,kottu,97,79,18,544.47,False,5
2019-02-01,Friday,pittu,68,24,44,204.17,False,5
2019-02-02,Saturday,pittu,44,17,27,224.59,True,8
2019-02-02,Saturday,fried_rice,50,13,37,561.48,True,8
2019-02-02,Saturday,paratha_roti,62,49,13,74.86,True,8
2019-02-03,Sunday,vegetable_roti,22,21,1,74.86,True,10
2019-02-03,Sunday,kottu,99,33,66,598.91,True,10
2019-02-04,Monday,watalappan,35,25,10,272.23,False,8
2019-02-04,Monday,pittu,118,62,56,204.17,False,8
2019-02-04,Monday,chicken_biriyani,91,46,45,612.52,False,8
2019-02-04,Monday,vegetable_roti,32,31,1,68.06,False,8
2019-02-04,Monday,rolls,33,19,14,68.06,False,8
2019-02-05,Tuesday,watalappan,26,10,16,272.23,False,7
2019-02-05,Tuesday,pittu,63,24,39,204.17,False,7
2019-02-05,Tuesday,rolls,103,60,43,68.06,False,7
2019-02-06,Wednesday,fried_rice,24,20,4,510.44,False,4
2019-02-06,Wednesday,kottu,36,15,21,544.47,False,4
2019-02-07,Thursday,pittu,91,80,11,204.17,False,5
2019-02-07,Thursday,paratha_roti,34,31,3,68.06,False,5
2019-02-07,Thursday,vegetable_roti,85,73,12,68.06,False,5
2019-02-07,Thursday,fried_rice,30,12,18,510.44,False,5
2019-02-08,Friday,rolls,84,66,18,68.06,False,5
2019-02-08,Friday,vegetable_roti,63,60,3,68.06,False,5
2019-02-08,Friday,rice_and_curry,105,89,16,476.41,False,5
2019-02-09,Saturday,egg_hopper,55,50,5,89.84,True,12
2019-02-09,Saturday,watalappan,89,79,10,299.46,True,12
2019-02-10,Sunday,egg_hopper,85,23,62,89.84,True,6
2019-02-10,Sunday,paratha_roti,110,14,96,74.86,True,6
2019-02-11,Monday,pittu,62,56,6,204.17,False,6
2019-02-11,Monday,watalappan,34,12,22,272.23,False,6
2019-02-11,Monday,kottu,32,29,3,544.47,False,6
2019-02-12,Tuesday,paratha_roti,70,24,46,68.06,False,5
2019-02-12,Tuesday,vegetable_roti,25,20,5,68.06,False,5
2019-02-12,Tuesday,egg_hopper,93,92,1,81.67,False,5
2019-02-13,Wednesday,fried_rice,37,21,16,510.44,False,7
2019-02-13,Wednesday,watalappan,85,27,58,272.23,False,7
2019-02-14,Thursday,chicken_biriyani,69,44,25,673.78,True,6
2019-02-14,Thursday,watalappan,48,25,23,299.46,True,6
2019-02-14,Thursday,rice_and_curry,105,54,51,524.05,True,6
2019-02-15,Friday,watalappan,66,41,25,272.23,False,8
2019-02-15,Friday,pittu,50,33,17,204.17,False,8
2019-02-16,Saturday,fried_rice,120,76,44,561.48,True,7
2019-02-16,Saturday,pittu,67,56,11,224.59,True,7
2019-02-16,Saturday,rolls,109,46,63,74.86,True,7
2019-02-17,Sunday,rolls,32,25,7,74.86,True,13
2019-02-17,Sunday,rice_and_curry,66,33,33,524.05,True,13
2019-02-17,Sunday,vegetable_roti,92,60,32,74.86,True,13
2019-02-18,Monday,watalappan,88,75,13,272.23,False,5
2019-02-18,Monday,pittu,25,19,6,204.17,False,5
2019-02-18,Monday,rolls,37,31,6,68.06,False,5
2019-02-18,Monday,egg_hopper,84,70,14,81.67,False,5
2019-02-18,Monday,kottu,112,62,50,544.47,False,5
2019-02-19,Tuesday,pittu,62,47,15,204.17,False,8
2019-02-19,Tuesday,chicken_biriyani,102,32,70,612.52,False,8
2019-02-20,Wednesday,vegetable_roti,119,89,30,68.06,False,4
2019-02-20,Wednesday,pittu,83,28,55,204.17,False,4
2019-02-20,Wednesday,watalappan,57,28,29,272.23,False,4
2019-02-20,Wednesday,rice_and_curry,50,44,6,476.41,False,4
2019-02-20,Wednesday,fried_rice,98,90,8,510.44,False,4
2019-02-21,Thursday,kottu,85,66,19,544.47,False,7
2019-02-21,Thursday,pittu,73,54,19,204.17,False,7
2019-02-22,Friday,paratha_roti,119,101,18,68.06,False,6
2019-02-22,Friday,pittu,58,51,7,204.17,False,6
2019-02-22,Friday,kottu,20,18,2,544.47,False,6
2019-02-22,Friday,egg_hopper,84,72,12,81.67,False,6
2019-02-23,Saturday,egg_hopper,64,62,2,89.84,True,8
2019-02-23,Saturday,fried_rice,25,20,5,561.48,True,8
2019-02-23,Saturday,rolls,38,21,17,74.86,True,8
2019-02-23,Saturday,vegetable_roti,56,43,13,74.86,True,8
2019-02-24,Sunday,rice_and_curry,29,12,17,524.05,True,11
2019-02-24,Sunday,watalappan,67,30,37,299.46,True,11
2019-02-24,Sunday,egg_hopper,91,65,26,89.84,True,11
2019-02-24,Sunday,vegetable_roti,48,14,34,74.86,True,11
2019-02-25,Monday,egg_hopper,116,61,55,81.67,False,6
2019-02-25,Monday,kottu,89,78,11,544.47,False,6
2019-02-25,Monday,paratha_roti,43,12,31,68.06,False,6
2019-02-26,Tuesday,chicken_biriyani,112,52,60,612.52,False,8
2019-02-26,Tuesday,fried_rice,67,20,47,510.44,False,8
2019-02-26,Tuesday,vegetable_roti,95,13,82,68.06,False,8
2019-02-27,Wednesday,pittu,75,19,56,204.17,False,6
2019-02-27,Wednesday,vegetable_roti,99,33,66,68.06,False,6
2019-02-27,Wednesday,kottu,73,68,5,544.47,False,6
2019-02-27,Wednesday,watalappan,54,34,20,272.23,False,6
2019-02-28,Thursday,paratha_roti,21,16,5,68.06,False,6
2019-02-28,Thursday,rolls,46,43,3,68.06,False,6
2019-02-28,Thursday,rice_and_curry,51,14,37,476.41,False,6
2019-03-01,Friday,rolls,38,19,19,68.06,False,4
2019-03-01,Friday,chicken_biriyani,103,14,89,612.52,False,4
2019-03-01,Friday,watalappan,110,12,98,272.23,False,4
2019-03-02,Saturday,vegetable_roti,90,64,26,74.86,True,14
2019-03-02,Saturday,paratha_roti,75,55,20,74.86,True,14
2019-03-02,Saturday,chicken_biriyani,28,26,2,673.78,True,14
2019-03-03,Sunday,chicken_biriyani,44,13,31,673.78,True,15
2019-03-03,Sunday,pittu,99,56,43,224.59,True,15
2019-03-03,Sunday,rice_and_curry,45,15,30,524.05,True,15
2019-03-04,Monday,chicken_biriyani,81,39,42,612.52,False,5
2019-03-04,Monday,pittu,54,27,27,204.17,False,5
2019-03-04,Monday,paratha_roti,97,27,70,68.06,False,5
2019-03-04,Monday,fried_rice,20,13,7,510.44,False,5
2019-03-04,Monday,vegetable_roti,114,48,66,68.06,False,5
2019-03-05,Tuesday,vegetable_roti,66,59,7,68.06,False,4
2019-03-05,Tuesday,watalappan,74,60,14,272.23,False,4
2019-03-06,Wednesday,kottu,107,16,91,544.47,False,6
2019-03-06,Wednesday,watalappan,62,58,4,272.23,False,6
2019-03-06,Wednesday,rice_and_curry,28,23,5,476.41,False,6
2019-03-06,Wednesday,rolls,25,21,4,68.06,False,6
2019-03-07,Thursday,fried_rice,50,16,34,510.44,False,7
2019-03-07,Thursday,chicken_biriyani,33,11,22,612.52,False,7
2019-03-07,Thursday,kottu,85,60,25,544.47,False,7
2019-03-07,Thursday,rolls,57,51,6,68.06,False,7
2019-03-08,Friday,kottu,107,78,29,544.47,False,4
2019-03-08,Friday,vegetable_roti,111,71,40,68.06,False,4
2019-03-08,Friday,fried_rice,22,10,12,510.44,False,4
2019-03-09,Saturday,rolls,23,13,10,74.86,True,8
2019-03-09,Saturday,paratha_roti,63,30,33,74.86,True,8
2019-03-09,Saturday,vegetable_roti,89,14,75,74.86,True,8
2019-03-10,Sunday,egg_hopper,96,28,68,89.84,True,10
2019-03-10,Sunday,rice_and_curry,67,66,1,524.05,True,10
2019-03-10,Sunday,rolls,116,18,98,74.86,True,10
2019-03-10,Sunday,paratha_roti,37,17,20,74.86,True,10
2019-03-11,Monday,chicken_biriyani,88,47,41,612.52,False,5
2019-03-11,Monday,egg_hopper,50,11,39,81.67,False,5
2019-03-12,Tuesday,kottu,24,19,5,544.47,False,6
2019-03-12,Tuesday,rolls,48,26,22,68.06,False,6
2019-03-13,Wednesday,fried_rice,68,16,52,510.44,False,8
2019-03-13,Wednesday,egg_hopper,47,46,1,81.67,False,8
2019-03-13,Wednesday,rolls,116,31,85,68.06,False,8
2019-03-14,Thursday,vegetable_roti,41,20,21,68.06,False,5
2019-03-14,Thursday,rolls,91,46,45,68.06,False,5
2019-03-14,Thursday,fried_rice,115,38,77,510.44,False,5
2019-03-14,Thursday,rice_and_curry,90,85,5,476.41,False,5
2019-03-15,Friday,kottu,117,74,43,544.47,False,7
2019-03-15,Friday,rice_and_curry,27,22,5,476.41,False,7
2019-03-15,Friday,chicken_biriyani,51,46,5,612.52,False,7
2019-03-16,Saturday,fried_rice,81,50,31,561.48,True,14
2019-03-16,Saturday,pittu,64,52,12,224.59,True,14
2019-03-16,Saturday,watalappan,89,62,27,299.46,True,14
2019-03-17,Sunday,rolls,41,29,12,74.86,True,9
2019-03-17,Sunday,watalappan,46,12,34,299.46,True,9
2019-03-18,Monday,egg_hopper,77,27,50,81.67,False,5
2019-03-18,Monday,paratha_roti,78,39,39,68.06,False,5
2019-03-18,Monday,fried_rice,83,34,49,510.44,False,5
2019-03-19,Tuesday,vegetable_roti,71,29,42,68.06,False,4
2019-03-19,Tuesday,fried_rice,31,15,16,510.44,False,4
2019-03-19,Tuesday,pittu,114,49,65,204.17,False,4
2019-03-19,Tuesday,watalappan,36,24,12,272.23,False,4
2019-03-19,Tuesday,rolls,101,43,58,68.06,False,4
2019-03-20,Wednesday,kottu,49,39,10,544.47,False,4
2019-03-20,Wednesday,chicken_biriyani,105,84,21,612.52,False,4
2019-03-20,Wednesday,egg_hopper,35,23,12,81.67,False,4
2019-03-20,Wednesday,watalappan,73,46,27,272.23,False,4
2019-03-21,Thursday,watalappan,108,22,86,272.23,False,5
2019-03-21,Thursday,kottu,35,11,24,544.47,False,5
2019-03-21,Thursday,rice_and_curry,106,22,84,476.41,False,5
2019-03-22,Friday,vegetable_roti,87,16,71,68.06,False,7
2019-03-22,Friday,fried_rice,59,59,0,510.44,False,7
2019-03-22,Friday,chicken_biriyani,50,48,2,612.52,False,7
2019-03-23,Saturday,rice_and_curry,42,20,22,524.05,True,15
2019-03-23,Saturday,kottu,51,13,38,598.91,True,15
2019-03-23,Saturday,watalappan,34,14,20,299.46,True,15
2019-03-23,Saturday,fried_rice,93,21,72,561.48,True,15
2019-03-24,Sunday,vegetable_roti,22,18,4,74.86,True,6
2019-03-24,Sunday,egg_hopper,38,32,6,89.84,True,6
2019-03-24,Sunday,rolls,75,61,14,74.86,True,6
2019-03-24,Sunday,watalappan,72,33,39,299.46,True,6
2019-03-24,Sunday,fried_rice,106,24,82,561.48,True,6
2019-03-25,Monday,paratha_roti,51,50,1,68.06,False,7
2019-03-25,Monday,kottu,96,61,35,544.47,False,7
2019-03-25,Monday,rolls,116,99,17,68.06,False,7
2019-03-25,Monday,vegetable_roti,24,23,1,68.06,False,7
2019-03-26,Tuesday,paratha_roti,61,16,45,68.06,False,5
2019-03-26,Tuesday,rolls,100,37,63,68.06,False,5
2019-03-26,Tuesday,vegetable_roti,27,15,12,68.06,False,5
2019-03-27,Wednesday,egg_hopper,62,57,5,81.67,False,5
2019-03-27,Wednesday,chicken_biriyani,108,76,32,612.52,False,5
2019-03-27,Wednesday,rice_and_curry,33,12,21,476.41,False,5
2019-03-28,Thursday,vegetable_roti,87,26,61,68.06,False,7
2019-03-29,Friday,watalappan,34,20,14,272.23,False,6
2019-03-29,Friday,pittu,61,31,30,204.17,False,6
2019-03-29,Friday,rice_and_curry,74,70,4,476.41,False,6
2019-03-30,Saturday,kottu,104,55,49,598.91,True,7
2019-03-30,Saturday,pittu,81,58,23,224.59,True,7
2019-03-30,Saturday,paratha_roti,39,31,8,74.86,True,7
2019-03-30,Saturday,watalappan,101,69,32,299.46,True,7
2019-03-30,Saturday,vegetable_roti,95,25,70,74.86,True,7
2019-03-31,Sunday,pittu,94,87,7,224.59,True,15
2019-03-31,Sunday,kottu,41,23,18,598.91,True,15
2019-03-31,Sunday,watalappan,101,60,41,299.46,True,15
2019-03-31,Sunday,paratha_roti,62,21,41,74.86,True,15
2019-03-31,Sunday,rolls,56,44,12,74.86,True,15
2019-04-01,Monday,fried_rice,105,82,23,510.44,False,8
2019-04-01,Monday,kottu,61,40,21,544.47,False,8
2019-04-01,Monday,watalappan,100,40,60,272.23,False,8
2019-04-02,Tuesday,chicken_biriyani,89,18,71,612.52,False,4
2019-04-02,Tuesday,watalappan,42,14,28,272.23,False,4
2019-04-02,Tuesday,vegetable_roti,20,13,7,68.06,False,4
2019-04-02,Tuesday,fried_rice,59,48,11,510.44,False,4
2019-04-03,Wednesday,chicken_biriyani,86,71,15,612.52,False,7
2019-04-03,Wednesday,pittu,57,11,46,204.17,False,7
2019-04-04,Thursday,paratha_roti,21,15,6,68.06,False,5
2019-04-04,Thursday,rolls,33,17,16,68.06,False,5
2019-04-04,Thursday,watalappan,103,22,81,272.23,False,5
2019-04-05,Friday,watalappan,109,65,44,272.23,False,6
2019-04-05,Friday,rolls,24,10,14,68.06,False,6
2019-04-05,Friday,vegetable_roti,105,67,38,68.06,False,6
2019-04-06,Saturday,egg_hopper,101,89,12,89.84,True,13
2019-04-06,Saturday,rice_and_curry,91,81,10,524.05,True,13
2019-04-06,Saturday,rolls,95,24,71,74.86,True,13
2019-04-06,Saturday,paratha_roti,79,72,7,74.86,True,13
2019-04-07,Sunday,chicken_biriyani,80,32,48,673.78,True,10
2019-04-07,Sunday,fried_rice,55,44,11,561.48,True,10
2019-04-07,Sunday,rice_and_curry,56,18,38,524.05,True,10
2019-04-07,Sunday,kottu,86,44,42,598.91,True,10
2019-04-07,Sunday,watalappan,39,33,6,299.46,True,10
2019-04-08,Monday,rice_and_curry,42,36,6,476.41,False,5
2019-04-08,Monday,paratha_roti,81,16,65,68.06,False,5
2019-04-08,Monday,fried_rice,39,24,15,510.44,False,5
2019-04-09,Tuesday,chicken_biriyani,29,15,14,612.52,False,6
2019-04-09,Tuesday,kottu,83,48,35,544.47,False,6
2019-04-09,Tuesday,watalappan,102,89,13,272.23,False,6
2019-04-09,Tuesday,vegetable_roti,84,19,65,68.06,False,6
2019-04-09,Tuesday,fried_rice,47,26,21,510.44,False,6
2019-04-10,Wednesday,vegetable_roti,117,109,8,74.86,True,12
2019-04-10,Wednesday,pittu,72,58,14,224.59,True,12
2019-04-10,Wednesday,watalappan,100,98,2,299.46,True,12
2019-04-11,Thursday,pittu,31,17,14,224.59,True,8
2019-04-11,Thursday,fried_rice,72,61,11,561.48,True,8
2019-04-11,Thursday,rice_and_curry,44,25,19,524.05,True,8
2019-04-12,Friday,pittu,20,13,7,224.59,True,13
2019-04-12,Friday,rolls,28,10,18,74.86,True,13
2019-04-13,Saturday,watalappan,79,56,23,299.46,True,14
2019-04-13,Saturday,paratha_roti,34,28,6,74.86,True,14
2019-04-13,Saturday,fried_rice,29,25,4,561.48,True,14
2019-04-13,Saturday,pittu,81,18,63,224.59,True,14
2019-04-14,Sunday,kottu,65,62,3,598.91,True,9
2019-04-14,Sunday,vegetable_roti,59,21,38,74.86,True,9
2019-04-14,Sunday,chicken_biriyani,111,68,43,673.78,True,9
2019-04-14,Sunday,fried_rice,95,80,15,561.48,True,9
2019-04-15,Monday,vegetable_roti,28,12,16,74.86,True,10
2019-04-15,Monday,rice_and_curry,38,35,3,524.05,True,10
2019-04-15,Monday,pittu,95,13,82,224.59,True,10
2019-04-15,Monday,chicken_biriyani,84,56,28,673.78,True,10
2019-04-16,Tuesday,fried_rice,61,44,17,510.44,False,8
2019-04-16,Tuesday,pittu,64,59,5,204.17,False,8
2019-04-17,Wednesday,chicken_biriyani,75,36,39,612.52,False,7
2019-04-17,Wednesday,fried_rice,78,38,40,510.44,False,7
2019-04-17,Wednesday,kottu,35,28,7,544.47,False,7
2019-04-18,Thursday,pittu,26,13,13,204.17,False,8
2019-04-19,Friday,egg_hopper,29,18,11,81.67,False,8
2019-04-19,Friday,paratha_roti,32,19,13,68.06,False,8
2019-04-19,Friday,fried_rice,58,17,41,510.44,False,8
2019-04-19,Friday,watalappan,116,110,6,272.23,False,8
2019-04-20,Saturday,egg_hopper,117,10,107,89.84,True,8
2019-04-20,Saturday,vegetable_roti,62,51,11,74.86,True,8
2019-04-20,Saturday,pittu,58,39,19,224.59,True,8
2019-04-20,Saturday,rice_and_curry,39,16,23,524.05,True,8
2019-04-21,Sunday,egg_hopper,95,21,74,89.84,True,15
2019-04-21,Sunday,kottu,70,26,44,598.91,True,15
2019-04-21,Sunday,chicken_biriyani,105,23,82,673.78,True,15
2019-04-21,Sunday,rolls,110,52,58,74.86,True,15
2019-04-21,Sunday,watalappan,68,62,6,299.46,True,15
2019-04-22,Monday,rolls,38,24,14,68.06,False,6
2019-04-22,Monday,pittu,70,24,46,204.17,False,6
2019-04-22,Monday,egg_hopper,30,16,14,81.67,False,6
2019-04-22,Monday,kottu,29,17,12,544.47,False,6
2019-04-23,Tuesday,watalappan,61,30,31,272.23,False,7
2019-04-23,Tuesday,vegetable_roti,47,30,17,68.06,False,7
2019-04-24,Wednesday,rice_and_curry,39,23,16,476.41,False,8
2019-04-24,Wednesday,fried_rice,108,80,28,510.44,False,8
2019-04-24,Wednesday,rolls,120,13,107,68.06,False,8
2019-04-24,Wednesday,pittu,41,22,19,204.17,False,8
2019-04-25,Thursday,watalappan,44,25,19,272.23,False,6
2019-04-25,Thursday,vegetable_roti,87,55,32,68.06,False,6
2019-04-25,Thursday,paratha_roti,53,18,35,68.06,False,6
2019-04-25,Thursday,rolls,76,45,31,68.06,False,6
2019-04-25,Thursday,chicken_biriyani,85,28,57,612.52,False,6
